date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:44:25	2898/2898	---M-Z	200	added ('OK')	application/javascript	etag:%22b52-55b4147bb1c80-gzip%22	https://catalog.wlimg.com/main-common/resp_common.js	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/main-common/resp_common.js	(from http://www.prathaptraders.co.in/enquiry-form-10019.htm?product_slno=2748575)
20:44:26	11534/11534	---M-Z	200	added ('OK')	application/javascript	etag:%222d0e-4feb406f301c0-gzip%22	https://catalog.wlimg.com/main-common/Modernizr2.7.1.js	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/main-common/Modernizr2.7.1.js	(from http://www.prathaptraders.co.in/enquiry-form-10019.htm?product_slno=2748575)
20:44:27	20181/20181	---M-Z	200	added ('OK')	application/javascript	etag:%224ed5-5637f381d6440-gzip%22	https://catalog.wlimg.com/templates-images/12569/common/ddsmoothmenu.js	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/common/ddsmoothmenu.js	(from http://www.prathaptraders.co.in/enquiry-form-10019.htm?product_slno=2748575)
20:44:28	36472/36472	---M-Z	200	added ('OK')	application/javascript	etag:%228e78-565cbe0de8840-gzip%22	https://catalog.wlimg.com/templates-images/12569/common/fluid_dg.min.js	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/common/fluid_dg.min.js	(from http://www.prathaptraders.co.in/enquiry-form-10019.htm?product_slno=2748575)
20:44:29	19624/19624	---M-Z	200	added ('OK')	application/javascript	etag:%224ca8-5637f385a6d40-gzip%22	https://catalog.wlimg.com/templates-images/12569/common/jquery.bxslider.min.js	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/common/jquery.bxslider.min.js	(from http://www.prathaptraders.co.in/enquiry-form-10019.htm?product_slno=2748575)
20:44:30	14356/14356	---M-Z	200	added ('OK')	application/javascript	etag:%223814-57b8cb7c7b486-gzip%22	https://catalog.wlimg.com/templates-images/12569/common/jquery.DG_Slider.min.js	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/common/jquery.DG_Slider.min.js	(from http://www.prathaptraders.co.in/enquiry-form-10019.htm?product_slno=2748575)
20:44:31	1891/1891	---M-Z	200	added ('OK')	application/javascript	etag:%22763-5725dde42d480-gzip%22	https://catalog.wlimg.com/templates-images/12569/common/jquery.zoom-min.js	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/common/jquery.zoom-min.js	(from http://www.prathaptraders.co.in/enquiry-form-10019.htm?product_slno=2748575)
20:44:32	5419/5419	---M-Z	200	added ('OK')	application/javascript	etag:%22152b-5637f38a6b880-gzip%22	https://catalog.wlimg.com/templates-images/12569/common/12569.js	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/common/12569.js	(from http://www.prathaptraders.co.in/enquiry-form-10019.htm?product_slno=2748575)
20:44:33	26004/26004	---M-Z	200	added ('OK')	application/javascript	etag:%226594-56a82e7a20100-gzip%22	https://catalog.wlimg.com/templates-images/12569/common/allinone.js	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/common/allinone.js	(from http://www.prathaptraders.co.in/enquiry-form-10019.htm?product_slno=2748575)
20:44:34	52302/52302	---M-Z	200	added ('OK')	application/javascript	etag:%22cc4e-555a98bde7800-gzip%22	https://catalog.wlimg.com/catalog-image-jquery/jquery.fancybox.min.js	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/catalog-image-jquery/jquery.fancybox.min.js	(from http://www.prathaptraders.co.in/enquiry-form-10019.htm?product_slno=2748575)
20:44:35	3886/3886	---M-Z	200	added ('OK')	application/javascript	etag:%22f2e-56dca8245ff00-gzip%22	https://catalog.wlimg.com/main-common/jquery.photo.gallery.js	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/main-common/jquery.photo.gallery.js	(from http://www.prathaptraders.co.in/enquiry-form-10019.htm?product_slno=2748575)
20:44:36	1156/1156	---M-Z	200	added ('OK')	application/javascript	etag:%22484-4d4f7ce4ce880-gzip%22	https://catalog.wlimg.com/main-common/jquery.paging.photo.gallery.js	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/main-common/jquery.paging.photo.gallery.js	(from http://www.prathaptraders.co.in/enquiry-form-10019.htm?product_slno=2748575)
20:44:40	118422/118422	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Sep%202020%2015:14:37%20GMT	http://www.prathaptraders.co.in/current-jobs.htm	http://www.prathaptraders.co.in/cashew/www.prathaptraders.co.in/current-jobs.html	(from http://www.prathaptraders.co.in/sitemap.htm)
20:45:21	2792/2792	URF---	200	added ('OK%20(cached)')	image/png		https://catalog.wlimg.com/templates-images/12569/12572/spacer.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/spacer.png	(from http://www.prathaptraders.co.in/)
20:45:21	4016/4016	URF---	200	added ('OK%20(cached)')	image/jpeg		https://catalog.wlimg.com/1/7416829/other-images/comp-info-img-15873.jpg	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/1/7416829/other-images/comp-info-img-15873.jpg	(from http://www.prathaptraders.co.in/)
20:45:21	462811/462811	URF---	200	added ('OK%20(cached)')	image/png		https://catalog.wlimg.com/templates-images/12569/12572/ei_footerbg.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/ei_footerbg.png	(from http://www.prathaptraders.co.in/)
20:45:22	31000/31000	---M-Z	200	added ('OK')	text/css	etag:%225eb03e5f-7918%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css	http://www.prathaptraders.co.in/cashew/cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css	(from https://catalog.wlimg.com/main-common/catalog_common.css)
20:45:23	0/0	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	application/javascript	etag:%226e928-5a3647590d8a5-gzip%22	https://catalog.wlimg.com/main-common/catalog_common.js	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/main-common/catalog_common.js	(from http://www.prathaptraders.co.in/)
20:45:23	2107/2107	---M--	200	added ('OK')	image/png	etag:%2283b-521a808f43e00%22	http://catalog.wlimg.com/main-common/zoom.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/main-common/zoom.png	(from https://catalog.wlimg.com/main-common/catalog_common.css)
20:45:24	6868/6868	URF---	200	added ('OK%20(cached)')	image/jpeg		https://2.wlimg.com/product_images/bc-small/2020/8/7416829/scorched-cashew-nuts-1596610059-5543743.jpeg	http://www.prathaptraders.co.in/cashew/2.wlimg.com/product_images/bc-small/2020/8/7416829/scorched-cashew-nuts-1596610059-5543743.jpg	(from http://www.prathaptraders.co.in/)
20:45:24	10179/10179	URF---	200	added ('OK%20(cached)')	image/jpeg		https://2.wlimg.com/product_images/bc-small/2020/8/7416829/organic-cashew-nuts-1596610033-5543741.jpeg	http://www.prathaptraders.co.in/cashew/2.wlimg.com/product_images/bc-small/2020/8/7416829/organic-cashew-nuts-1596610033-5543741.jpg	(from http://www.prathaptraders.co.in/)
20:45:31	1911/1911	URF---	200	added ('OK%20(cached)')	image/jpeg		https://catalog.wlimg.com/templates-images/12569/12572/bg1.jpg	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/bg1.jpg	(from http://www.prathaptraders.co.in/cashew-nuts.htm)
20:45:33	154/154	---M--	200	added ('OK')	image/png	etag:%229a-5665440436d40%22	http://catalog.wlimg.com/jquery-date-picker/images/ui-bg_diagonals-thick_20_666666_40x40.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/jquery-date-picker/images/ui-bg_diagonals-thick_20_666666_40x40.png	(from https://catalog.wlimg.com/main-common/catalog_common.css)
20:45:33	469106/469106	---MCZ	200	added ('OK')	image/svg+xml	etag:%2272872-52c541ed98480-gzip%22	http://catalog.wlimg.com/main-common/fonts/icomoon.svg	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/main-common/fonts/icomoon.svg	(from https://catalog.wlimg.com/main-common/catalog_common.css)
20:45:34	220/220	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2007%20Sep%202020%2014:58:30%20GMT	http://catalog.wlimg.com/jquery-date-picker/images/ui-bg_diagonals-thick_20_666666_40x40.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/jquery-date-picker/images/ui-bg_diagonals-thick_20_666666_40x40.png	(from https://catalog.wlimg.com/main-common/catalog_common.css)
20:45:34	40329/40329	URF---	200	added ('OK%20(cached)')	image/jpeg		https://2.wlimg.com/product_images/bc-full/2020/8/7416829/masala-cashew-nuts-1597385872-5554175.jpeg	http://www.prathaptraders.co.in/cashew/2.wlimg.com/product_images/bc-full/2020/8/7416829/masala-cashew-nuts-1597385872-5554175.jpg	(from http://www.prathaptraders.co.in/masala-cashew-nuts.htm)
20:45:34	2072/2072	URF---	200	added ('OK%20(cached)')	image/jpeg		https://catalog.wlimg.com/templates-images/12569/12572/bg3.jpg	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/bg3.jpg	(from http://www.prathaptraders.co.in/cashew-nuts.htm)
20:45:36	22549/22549	---M--	200	added ('OK')	image/png	etag:%225815-564ac48f93f40%22	http://catalog.wlimg.com/templates-images/12569/12572/pi-icons/a-industry.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/pi-icons/a-industry.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:45:40	28869/28869	---M--	200	added ('OK')	image/png	etag:%2270c5-564ac48f93f40%22	http://catalog.wlimg.com/templates-images/12569/12572/pi-icons/banking.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/pi-icons/banking.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:45:43	34387/34387	---M--	200	added ('OK')	image/png	etag:%228653-564ac474e0040%22	http://catalog.wlimg.com/templates-images/12569/12572/pi-icons/bfsi.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/pi-icons/bfsi.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:45:44	27229/27229	---M--	200	added ('OK')	image/png	etag:%226a5d-564ac48f93f40%22	http://catalog.wlimg.com/templates-images/12569/12572/pi-icons/bpo.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/pi-icons/bpo.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:45:44	26825/26825	---M--	200	added ('OK')	image/png	etag:%2268c9-564ac4860a8c0%22	http://catalog.wlimg.com/templates-images/12569/12572/pi-icons/chemical-PF.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/pi-icons/chemical-PF.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:45:46	0/0	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2007%20Sep%202020%2015:15:35%20GMT	https://code.jquery.com/jquery-1.8.3.min.js	http://www.prathaptraders.co.in/cashew/code.jquery.com/jquery-1.8.3.min.js	(from http://www.prathaptraders.co.in/enquiry-form-10019.htm?product_slno=2748575)
20:45:47	24214/24214	---M--	200	added ('OK')	image/png	etag:%225e96-564ac49088180%22	http://catalog.wlimg.com/templates-images/12569/12572/pi-icons/cons-realE.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/pi-icons/cons-realE.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:45:49	32807/32807	---M--	200	added ('OK')	image/png	etag:%228027-564ac4860a8c0%22	http://catalog.wlimg.com/templates-images/12569/12572/pi-icons/cons-durab.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/pi-icons/cons-durab.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:45:53	18265/18265	---M--	200	added ('OK')	image/png	etag:%224759-564ac4860a8c0%22	http://catalog.wlimg.com/templates-images/12569/12572/pi-icons/event-Org.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/pi-icons/event-Org.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:45:55	36828/36828	---M--	200	added ('OK')	image/png	etag:%228fdc-564ac48bc3640%22	http://catalog.wlimg.com/templates-images/12569/12572/pi-icons/E-technical.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/pi-icons/E-technical.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:45:55	29774/29774	---M--	200	added ('OK')	image/png	etag:%22744e-564ac48516680%22	http://catalog.wlimg.com/templates-images/12569/12572/pi-icons/exp-imp.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/pi-icons/exp-imp.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:45:57	29436/29436	---M--	200	added ('OK')	image/png	etag:%2272fc-564ac48cb7880%22	http://catalog.wlimg.com/templates-images/12569/12572/pi-icons/finance.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/pi-icons/finance.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:45:59	30685/30685	---M--	200	added ('OK')	image/png	etag:%2277dd-564ac48422440%22	http://catalog.wlimg.com/templates-images/12569/12572/pi-icons/food-ind.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/pi-icons/food-ind.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:46:01	28109/28109	---M--	200	added ('OK')	image/png	etag:%226dcd-564ac48239fc0%22	http://catalog.wlimg.com/templates-images/12569/12572/pi-icons/manufac-O.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/pi-icons/manufac-O.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:46:03	24305/24305	---M--	200	added ('OK')	image/png	etag:%225ef1-564ac48145d80%22	http://catalog.wlimg.com/templates-images/12569/12572/pi-icons/marine-ship.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/pi-icons/marine-ship.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:46:05	26170/26170	---M--	200	added ('OK')	image/png	etag:%22663a-564ac48145d80%22	http://catalog.wlimg.com/templates-images/12569/12572/pi-icons/oil-gas.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/pi-icons/oil-gas.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:46:07	27658/27658	---M--	200	added ('OK')	image/png	etag:%226c0a-564ac488e6f80%22	http://catalog.wlimg.com/templates-images/12569/12572/pi-icons/pharma-MH.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/pi-icons/pharma-MH.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:46:09	28706/28706	---M--	200	added ('OK')	image/png	etag:%227022-564ac48051b40%22	http://catalog.wlimg.com/templates-images/12569/12572/pi-icons/PP-ind.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/pi-icons/PP-ind.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:46:11	25270/25270	---M--	200	added ('OK')	image/png	etag:%2262b6-564ac47d75480%22	http://catalog.wlimg.com/templates-images/12569/12572/pi-icons/sales-markt.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/pi-icons/sales-markt.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:46:14	29060/29060	---M--	200	added ('OK')	image/png	etag:%227184-564ac479a4b80%22	http://catalog.wlimg.com/templates-images/12569/12572/pi-icons/tour-travel.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/pi-icons/tour-travel.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:46:17	27370/27370	---M--	200	added ('OK')	image/png	etag:%226aea-564ac477bc700%22	http://catalog.wlimg.com/templates-images/12569/12572/pi-icons/trans-logis.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/pi-icons/trans-logis.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:46:21	27174/27174	---M--	200	added ('OK')	image/png	etag:%226a26-564ac49088180%22	http://catalog.wlimg.com/templates-images/12569/12572/pi-icons/camp-hire.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/pi-icons/camp-hire.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:46:21	29983/29983	---M--	200	added ('OK')	image/png	etag:%22751f-564ac48e9fd00%22	http://catalog.wlimg.com/templates-images/12569/12572/pi-icons/admission.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/pi-icons/admission.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:46:22	22964/22964	---M--	200	added ('OK')	image/png	etag:%2259b4-564ac4917c3c0%22	http://catalog.wlimg.com/templates-images/12569/12572/pi-icons/dist-educt.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/pi-icons/dist-educt.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:46:22	29945/29945	---M--	200	added ('OK')	image/png	etag:%2274f9-564ac486feb00%22	http://catalog.wlimg.com/templates-images/12569/12572/pi-icons/career-cons.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/pi-icons/career-cons.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:46:22	249/249	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Sep%202020%2015:16:22%20GMT	http://catalog.wlimg.com/templates-images/12569/12572/pi-icons/event-org.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/pi-icons/event-org-2.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:46:26	29879/29879	---M--	200	added ('OK')	image/png	etag:%2274b7-564ac48422440%22	http://catalog.wlimg.com/templates-images/12569/12572/pi-icons/head-hunt.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/pi-icons/head-hunt.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:46:28	29230/29230	---M--	200	added ('OK')	image/png	etag:%22722e-564ac4832e200%22	http://catalog.wlimg.com/templates-images/12569/12572/pi-icons/hr-consul.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/pi-icons/hr-consul.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:46:30	29191/29191	---M--	200	added ('OK')	image/png	etag:%227207-564ac48239fc0%22	http://catalog.wlimg.com/templates-images/12569/12572/pi-icons/manp-rec.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/pi-icons/manp-rec.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:46:31	13586/13586	---M--	200	added ('OK')	image/png	etag:%223512-564ac489db1c0%22	http://catalog.wlimg.com/templates-images/12569/12572/pi-icons/migr-ser.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/pi-icons/migr-ser.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:46:34	24821/24821	---M--	200	added ('OK')	image/png	etag:%2260f5-564ac48145d80%22	http://catalog.wlimg.com/templates-images/12569/12572/pi-icons/overseas.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/pi-icons/overseas.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:46:35	24935/24935	---M--	200	added ('OK')	image/png	etag:%226167-564ac48051b40%22	http://catalog.wlimg.com/templates-images/12569/12572/pi-icons/payr-mang.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/pi-icons/payr-mang.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:46:37	29649/29649	---M--	200	added ('OK')	image/png	etag:%2273d1-564ac47e696c0%22	http://catalog.wlimg.com/templates-images/12569/12572/pi-icons/rpo-ser.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/pi-icons/rpo-ser.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:46:37	21243/21243	---M--	200	added ('OK')	image/png	etag:%2252fb-564ac47c81240%22	http://catalog.wlimg.com/templates-images/12569/12572/pi-icons/secr-ser.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/pi-icons/secr-ser.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:46:39	29322/29322	---M--	200	added ('OK')	image/png	etag:%22728a-564ac478b0940%22	http://catalog.wlimg.com/templates-images/12569/12572/pi-icons/train-develop.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/pi-icons/train-develop.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:46:40	25154/25154	---M--	200	added ('OK')	image/png	etag:%226242-564ac488e6f80%22	http://catalog.wlimg.com/templates-images/12569/12572/pi-icons/realestate.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/pi-icons/realestate.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:46:43	25675/25675	---M--	200	added ('OK')	image/png	etag:%22644b-564ac47f5d900%22	http://catalog.wlimg.com/templates-images/12569/12572/pi-icons/resume-writing.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/pi-icons/resume-writing.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:46:45	37936/37936	---M--	200	added ('OK')	image/png	etag:%229430-564ac476c84c0%22	http://catalog.wlimg.com/templates-images/12569/12572/pi-icons/turn-key-hiring-projects.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/pi-icons/turn-key-hiring-projects.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:46:47	22436/22436	---M--	200	added ('OK')	image/png	etag:%2257a4-564ac489db1c0%22	http://catalog.wlimg.com/templates-images/12569/12572/pi-icons/network.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/pi-icons/network.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:46:51	36606/36606	---M--	200	added ('OK')	image/png	etag:%228efe-564ac48dabac0%22	http://catalog.wlimg.com/templates-images/12569/12572/pi-icons/enterprise.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/pi-icons/enterprise.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:46:53	31792/31792	---M--	200	added ('OK')	image/png	etag:%227c30-564ac489db1c0%22	http://catalog.wlimg.com/templates-images/12569/12572/pi-icons/remote.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/pi-icons/remote.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:46:53	20216/20216	---M--	200	added ('OK')	image/png	etag:%224ef8-564ac487f2d40%22	http://catalog.wlimg.com/templates-images/12569/12572/pi-icons/iso-consultancy.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/pi-icons/iso-consultancy.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:46:54	25035/25035	---M--	200	added ('OK')	image/png	etag:%2261cb-55eb7c46c20c0%22	http://catalog.wlimg.com/templates-images/12569/12572/pi-icons/jamsJwell.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/pi-icons/jamsJwell.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:46:55	27269/27269	---M--	200	added ('OK')	image/png	etag:%226a85-59c9f807665ad%22	http://catalog.wlimg.com/templates-images/12569/12572/pi-icons/electical-cont.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/pi-icons/electical-cont.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:46:56	2613/2613	---M--	200	added ('OK')	image/jpeg	etag:%2216ad-56385052a1f00%22	http://catalog.wlimg.com/templates-images/12569/12572/empl_bg.jpg	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/empl_bg.jpg	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:46:57	1744/1744	---M--	200	added ('OK')	image/jpeg	etag:%221248-56385052a1f00%22	http://catalog.wlimg.com/templates-images/12569/12572/jbskr_bg.jpg	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/jbskr_bg.jpg	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:47:03	18458/18458	---M--	200	added ('OK')	image/jpeg	etag:%22481a-592436eb6da2a%22	http://catalog.wlimg.com/templates-images/12569/12572/testimonials.jpg	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/testimonials.jpg	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:47:04	239/239	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Sep%202020%2015:17:03%20GMT	http://catalog.wlimg.com/templates-images/12569/12572/location.jpg	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/location.jpg	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:47:05	14313/14313	---M--	200	added ('OK')	image/png	etag:%2237e9-59ae83c76bbc7%22	http://catalog.wlimg.com/templates-images/12569/12572/fact-stripe.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/fact-stripe.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:47:05	8814/8814	---M--	200	added ('OK')	image/png	etag:%22226e-5a50c1c21bce9%22	http://catalog.wlimg.com/templates-images/12569/12572/heading-icon.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/heading-icon.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:47:05	1543/1543	---M--	200	added ('OK')	image/png	etag:%22607-5a95f638364da%22	http://catalog.wlimg.com/templates-images/12569/12572/qtyBg.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/qtyBg.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:47:06	86843/86843	---M--	200	added ('OK')	image/jpeg	etag:%2233129-5605c21bf5bc0%22	http://catalog.wlimg.com/templates-images/12569/12572/placement-bg.jpg	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/placement-bg.jpg	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:47:09	31985/31985	---M--	200	added ('OK')	image/jpeg	etag:%2225dec-5ac208376e071%22	http://catalog.wlimg.com/templates-images/12569/12572/vis-mis-bg.jpg	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/vis-mis-bg.jpg	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
20:47:13	10320/10320	---M--	200	added ('OK')	image/png	etag:%222850-56b5fcc0ca840%22	http://catalog.wlimg.com/templates-images/12569/12572/sprites_image.png	http://www.prathaptraders.co.in/cashew/catalog.wlimg.com/templates-images/12569/12572/sprites_image.png	(from https://catalog.wlimg.com/templates-images/12569/12572/catalog.css)
